-5.122511;-4.8701625;-1.5356483;-4.198794;-3.35997;-1.8600724;-3.4603844;-0.9182199;-6.9903545;-6.724187;1.5015099;-1.0582609;-1.4731462;-6.6258736;-3.05271;-2.8936234;-0.67067766;-1.4524965;-2.1894126;-1.7996242;-1.9349538;-4.109623;-3.6663437;-3.541422;-3.9191127;-3.4459028;-5.0514936;1.1597122;-1.7858286;0.5376451;-1.3133125;3.5837586;-2.436785;0.81648886;-2.9217222;1.954011;-4.3789496;-5.860479;1.8887075;-2.116529;0.6587179;-0.48053813;-3.9811573;-6.1719007;-1.5394957;-2.179453;-1.3337471;-4.9430137;-6.4457326;-1.269453;-6.8748283;-5.332566;-6.2919025;-1.7221009;-2.31775;-3.0879586;-2.9281852;-4.2125235;-4.4423466;0.6419453;-5.8159757;-2.5729678;-2.982151;-2.433588;-5.7971983;-4.3098593;-4.424111;-3.038149;-5.0146656;-1.7509285;-3.391667;-4.0904284;-3.7656183;-3.9391003;-5.560436;-3.636861;-2.948009;-4.336279;-0.8558034;1.234935;
-4.835553;-4.8615212;0.16272044;-2.9007907;-4.046547;-3.0951035;-3.9710245;-2.7790153;-7.7352114;-7.3415728;0.40782523;-1.1228766;-0.7657628;-6.917392;-1.5536361;-1.9344434;-0.28837246;-1.1549226;-0.7890247;-1.0679731;-1.73522;-3.7684019;-0.6866236;-2.348187;-5.9478593;-4.722196;-4.439267;0.43989182;-0.59991264;-0.86710274;-0.3296801;1.6256392;0.8862053;2.1835346;-0.5464283;1.4697483;-1.2220514;-2.5880096;1.7300618;0.6376283;1.8516834;1.110455;-1.5607731;-7.0463896;1.3936298;0.6591451;0.055591226;-4.0613565;-2.9739997;-1.4252625;-7.5231915;-1.0461428;-7.276364;-1.9924575;-3.4452693;-4.5508156;-0.82879734;-2.4803867;-2.5228257;1.8015487;-4.2964416;-5.4695654;-2.702211;-2.3031912;-4.654729;-3.9786887;-3.9457483;-3.1579404;-4.734248;-2.2768054;-4.55509;-3.2666817;-3.689058;-5.561015;-6.602483;-4.6599994;-3.7726488;-3.0249226;-1.1320577;0.8946186;
-9.702951;-13.027441;-5.2023916;-11.465557;-12.130402;-7.0624285;-13.9546175;-8.933605;-13.93548;-13.944887;-4.5722914;-2.9049392;-2.6972196;-14.223904;-7.7295594;-12.225428;-10.416039;-10.710901;-12.069906;-8.482913;-10.688963;-14.461597;-8.7759495;-11.117258;-11.764811;-11.930124;-12.159947;-8.859079;-9.273731;-10.758734;-9.026983;-8.049337;-10.098733;-8.751612;-11.5198555;-5.4474535;-11.765981;-15.5141325;-7.0524898;-8.680485;-7.005027;-6.990054;-11.270588;-13.209017;-10.543959;-7.8226166;-9.173253;-12.930238;-14.484951;-10.673998;-14.992294;-11.808423;-14.406576;-6.017648;-9.125777;-10.099237;-5.392152;-5.7621164;-8.232832;-4.983195;-7.654241;-8.20969;-10.840813;-9.515278;-7.156974;-6.6222324;-7.444477;-6.1803837;-8.4253;-9.46811;-4.735388;-8.25291;-9.672896;-7.7353086;-9.884608;-10.230342;-10.004938;-7.212975;-9.502565;5.98394;
-9.321048;-13.328306;-7.0885677;-14.331461;-12.251101;-4.539253;-13.534523;-9.54525;-15.337714;-15.008464;-3.5502148;-2.4689984;-3.544529;-15.081239;-6.483291;-11.635975;-10.041321;-10.579662;-12.2636175;-9.149595;-10.718918;-15.074812;-8.75729;-11.799179;-12.508274;-13.14887;-13.916132;-10.162675;-12.922945;-11.748657;-10.787778;-9.162708;-13.766842;-12.052636;-12.785236;-4.653415;-16.53291;-17.930473;-10.266063;-11.271795;-5.4311934;-9.125502;-12.348171;-14.39772;-12.555932;-9.812902;-8.812881;-14.405077;-16.02018;-10.172947;-15.999511;-14.363623;-15.081764;-6.717661;-7.5733585;-10.898907;-6.683644;-6.1085644;-8.302391;-6.876627;-6.8372684;-9.57296;-12.599112;-8.441693;-7.1532435;-7.0852394;-7.8721566;-6.3026295;-7.5948615;-12.119183;-6.0708437;-7.884622;-9.425371;-7.867094;-9.747902;-8.461777;-11.517148;-8.636981;-10.42071;3.0644994;
-7.723271;-8.924392;-3.259656;-10.502232;-8.158546;-4.25777;-6.242932;-4.440963;-12.209806;-11.7701435;-1.0613484;-3.533201;-3.7352116;-10.940605;-2.7259204;-4.229599;-3.9875994;-6.7993784;-5.93988;-5.399414;-4.4946566;-8.362908;-4.6002245;-7.942071;-8.7645855;-7.7690783;-6.920435;0.09709489;-5.6808505;-5.2451844;-2.7136984;-5.813875;-7.511348;-5.430373;-1.1621222;-2.5639424;-8.200288;-8.064053;-5.531688;-0.891852;3.4223547;-3.8787985;-1.3005829;-11.463646;-1.2907203;-5.490967;-3.7244387;-6.7385483;-6.8966055;-1.5040059;-12.122452;-7.39921;-11.547762;-4.6580625;-4.548522;-8.009961;-6.098549;-5.433751;-4.299317;-4.6518564;-4.4284477;-10.117428;-7.6441565;-5.923097;-5.3435183;-2.9349833;-3.644179;-5.149966;-0.10555196;-6.758958;-2.0873108;-5.9764605;-6.4243217;-4.9873204;-5.7498636;-1.9743215;-9.806584;-7.4964814;-8.016418;-2.091872;
-11.150717;-15.675778;-8.428027;-15.217694;-14.599754;-9.269132;-11.9759245;-11.076662;-16.675735;-16.699448;-7.0265846;-8.938515;-8.840123;-15.266101;-7.4841237;-9.778688;-11.166897;-13.377466;-11.015468;-12.976667;-10.553143;-13.253126;-13.030983;-13.639101;-16.637459;-14.379002;-12.837517;-5.258454;-9.823952;-10.082183;-7.714795;-13.212126;-11.695528;-9.870851;-7.1327534;-7.77746;-13.145443;-12.781389;-9.09292;-5.892356;-2.84516;-7.7689285;-6.49907;-15.82519;-7.198838;-12.775393;-8.142193;-8.187088;-10.562241;-6.157405;-16.789818;-11.314676;-15.723837;-7.4046226;-7.576789;-11.739803;-6.5073285;-8.13187;-9.711976;-8.600361;-6.5337324;-8.952451;-13.053195;-12.203506;-7.329023;-8.455236;-8.299241;-6.272161;-5.141144;-12.333907;-5.667303;-9.988083;-9.610061;-8.361835;-8.117856;-7.0854383;-14.613143;-9.40692;-14.844084;6.36887;
-11.047588;-16.074358;-7.8379664;-12.736274;-14.425187;-7.6776237;-12.575439;-11.320129;-14.885731;-15.514307;-6.1068954;-5.7069917;-7.3874784;-15.038655;-5.612319;-10.862061;-12.51563;-11.7699175;-10.575214;-10.581656;-10.390758;-13.772578;-12.993265;-11.353928;-15.326162;-13.106984;-13.819628;-7.1292768;-10.143742;-7.6353836;-7.434599;-10.792938;-11.40834;-9.518677;-7.0077796;-5.5837674;-8.964727;-12.069687;-6.71523;-5.565385;-7.1576395;-4.6642275;-8.148843;-15.2574005;-9.612259;-8.566912;-7.4511003;-5.4020643;-8.291254;-6.4139013;-15.417183;-6.877199;-14.729131;-7.5033407;-7.2001343;-9.557624;-5.7395144;-7.725277;-10.074165;-8.700673;-7.6283946;-7.5874567;-10.12505;-10.385855;-4.3975325;-8.261759;-9.282798;-3.7870536;-7.207305;-11.323925;-3.0405746;-8.182533;-8.426474;-5.5997715;-5.812139;-7.538301;-12.687756;-7.5678005;-13.028375;4.4893913;
-13.864983;-18.296999;-9.0648;-16.8289;-19.358273;-6.3539124;-17.654383;-12.958069;-18.371143;-18.731617;-5.49792;-4.468317;-6.229788;-19.057018;-9.7546215;-14.843555;-15.6409645;-12.696622;-17.54853;-11.702017;-15.055767;-17.676287;-15.946678;-14.498715;-18.0835;-16.142147;-17.738462;-10.80747;-13.529505;-13.925862;-9.773869;-13.810838;-15.853046;-12.140324;-12.794321;-6.632418;-13.606165;-19.431389;-13.050475;-11.079474;-11.570997;-8.593234;-11.639136;-18.065147;-15.404553;-10.125509;-11.9366865;-12.782915;-16.639965;-14.571669;-18.92689;-11.525198;-18.44123;-7.144926;-8.346902;-12.633806;-8.201693;-9.134727;-13.296985;-8.76668;-10.2995615;-7.416698;-12.832619;-14.306198;-6.0447054;-8.661642;-9.416492;-4.9151354;-8.542995;-14.977126;-4.2771215;-7.2631326;-9.569171;-8.005528;-9.711852;-11.274912;-15.417141;-7.978219;-15.836878;2.8725567;
-12.107731;-12.324902;-6.414892;-11.193711;-12.548384;-5.860893;-10.760678;-9.5798;-14.773503;-14.681705;-4.915638;-2.5923965;-4.2974443;-14.538864;-3.6353352;-10.224424;-9.679565;-7.8793526;-10.493867;-8.250806;-7.6673307;-11.61564;-11.098078;-8.488553;-12.235479;-10.94486;-11.421942;-2.7759614;-7.399272;-5.1880965;-1.7195656;-6.0011816;-10.771758;-4.37229;-3.2878885;-2.3735573;-6.854212;-8.757295;-5.099269;-3.43231;-5.2245007;-0.4483626;-5.756339;-13.860052;-8.419845;-1.6973066;-8.126301;-5.7313952;-8.068536;-7.1231337;-14.334181;-4.4476175;-13.8349495;-2.2611835;-2.7624524;-9.26652;-3.8944364;-6.8935018;-10.226063;-6.42691;-7.219918;-7.0954404;-9.933672;-9.144119;-6.1324644;-5.4239764;-5.8134727;-0.40161705;-7.182591;-10.766249;-7.0217524;-4.228426;-8.763357;-5.127087;-6.4599805;-8.142899;-10.706358;-7.755192;-10.347118;-0.96449435;
-11.039263;-10.562068;-6.1940374;-10.906488;-10.843525;-5.797294;-9.52213;-9.312496;-13.725311;-13.514736;-5.614039;-5.4156084;-4.9579225;-13.553856;-4.4356318;-9.516391;-7.6451263;-7.882444;-9.786594;-8.16211;-8.872503;-10.465426;-9.771234;-7.004909;-11.18897;-11.324451;-9.792357;-2.4849575;-6.300954;-5.843237;-3.8900707;-7.845685;-7.9220686;-4.914285;-4.369589;-3.2692077;-8.066505;-9.397911;-6.810262;-3.3339345;-5.969548;-1.1790488;-3.5882812;-13.100761;-6.8280916;-1.6651175;-7.3688;-6.1878467;-8.819749;-7.447331;-13.038795;-5.4528146;-12.952229;-4.664756;-4.8435807;-10.10624;-4.5307865;-6.4222207;-9.19653;-5.2858496;-8.087732;-6.5679183;-9.23289;-11.310805;-7.3885584;-5.4121337;-5.766926;-1.617844;-6.9694366;-9.306438;-5.845423;-5.0115104;-10.45587;-5.348008;-5.900722;-8.30855;-9.565179;-8.806506;-11.456923;3.650918;
-18.942007;-24.417461;-15.533604;-22.473858;-23.629765;-11.07708;-23.835773;-19.647854;-23.59325;-23.659233;-11.307711;-10.073106;-9.719002;-23.903942;-17.811886;-18.626831;-21.463718;-21.75028;-23.96719;-21.358477;-23.947037;-22.498447;-23.8826;-22.173477;-23.043394;-21.944878;-24.019014;-13.568361;-17.854355;-21.561666;-18.175838;-19.840666;-20.462791;-18.49587;-17.031384;-12.001969;-22.475426;-22.369764;-16.553055;-16.048218;-17.674698;-18.492044;-16.984726;-23.272213;-19.391968;-16.125149;-16.092241;-20.000225;-23.542477;-20.260391;-23.67685;-19.326077;-23.461824;-9.954026;-13.748356;-14.798553;-10.3329315;-10.24135;-14.263154;-10.583707;-12.03767;-8.232412;-19.310692;-19.305521;-9.84082;-10.409147;-8.598162;-8.141307;-12.466526;-21.827734;-5.4339533;-10.022728;-12.99927;-9.243222;-13.843664;-15.285513;-17.936146;-12.769441;-21.574423;4.792253;
-6.6002617;-5.611719;-3.2607162;-5.774768;-5.589002;-4.0274215;-5.8696976;-4.1191616;-9.145256;-8.754747;-3.814103;-0.6047045;-3.2339594;-9.029314;-1.6972336;0.8149034;-2.3807197;-5.6292076;-4.2003827;-5.017263;-4.372573;-3.9544806;-5.258379;-3.6931386;-6.385535;-4.1734;-5.432842;6.1905217;-1.1008933;-1.7177366;-0.6391281;-3.0759165;-2.4045918;-0.26167214;0.20700443;-0.18450463;-5.320344;-0.73825264;1.4468293;-0.68439835;0.50374794;-2.7479005;0.904071;-7.632142;1.9995041;-0.66335773;-2.8450034;-1.2789059;-4.650524;-0.7472257;-8.264508;-3.3052433;-8.229765;-1.9865236;-2.5627534;-7.479943;-0.8233377;-5.513192;-4.0490737;-4.1339664;-3.1291301;-5.0018625;-5.6648993;-3.5911798;-4.630165;-3.6586566;-0.31628883;-6.2724266;-3.7035131;-4.483497;-2.9241972;-6.575624;-5.062795;-4.2827063;-7.316604;-4.4771333;-6.4673185;-6.1761627;-5.827799;-2.615296;
-10.794257;-14.738813;-9.242069;-14.587375;-15.217087;-8.694579;-12.932824;-10.589755;-16.009827;-15.791691;-8.835531;-9.618491;-9.737466;-14.537268;-9.590154;-7.750645;-10.99623;-12.727334;-13.021103;-13.360329;-13.661542;-10.872787;-14.010374;-12.05052;-15.0021;-12.874363;-11.583689;-4.3787546;-8.482672;-13.534751;-8.112516;-14.121168;-10.702094;-9.169297;-8.025809;-6.510562;-12.795515;-12.27061;-9.066053;-9.458698;-6.248037;-12.354274;-7.932866;-15.023738;-8.199991;-11.662548;-9.731686;-12.331268;-14.324405;-10.227807;-15.571817;-11.5932455;-15.148542;-4.552741;-9.8038025;-13.071694;-4.611821;-8.548551;-7.390706;-8.87105;-8.003394;-6.806158;-11.07829;-12.766413;-8.694921;-7.9478693;-6.196792;-9.991475;-7.7972245;-9.885465;-8.544335;-8.687782;-8.772459;-9.342261;-11.744448;-11.797039;-11.531087;-10.455084;-11.744543;6.9676676;
-12.224119;-16.004456;-11.313915;-14.746681;-16.384842;-6.240001;-13.088503;-10.687248;-17.4954;-17.42259;-7.8331785;-8.695223;-7.93459;-16.254969;-10.384106;-8.91724;-13.106132;-12.926306;-14.60791;-13.642317;-13.991013;-14.044817;-13.664283;-12.734998;-16.209953;-13.904375;-14.89192;-8.093374;-10.611767;-13.162139;-9.34067;-12.429985;-11.753388;-9.675499;-9.77133;-2.9993336;-9.167583;-12.622701;-5.6053433;-10.109903;-7.7246027;-10.906506;-11.545116;-16.70793;-10.478917;-10.167719;-8.68723;-11.118591;-14.363483;-9.126223;-17.737827;-11.430203;-17.272615;-6.395209;-10.383451;-10.996445;-7.451196;-8.763572;-6.3559737;-6.8776555;-8.646332;-5.978681;-8.973189;-12.568384;-5.9899755;-7.463431;-5.746885;-9.064486;-8.543974;-9.313447;-6.364541;-7.659075;-8.328399;-8.605812;-10.549376;-12.066036;-12.497467;-10.402088;-11.648012;5.859003;
-12.441092;-15.415221;-9.817219;-13.660439;-15.248134;-5.7827144;-13.492861;-12.048681;-18.184687;-17.739265;-7.1492333;-6.385695;-6.846239;-16.436308;-10.694208;-9.7943735;-13.317029;-15.176244;-13.6206665;-13.176695;-13.614016;-15.414863;-14.506815;-14.37862;-15.440898;-14.577402;-15.387234;-11.114743;-10.48101;-9.728789;-9.918552;-9.707949;-11.944416;-9.892876;-12.29927;-3.8323472;-10.404384;-10.633228;-2.6002722;-10.8000145;-8.0374565;-11.4888525;-12.837098;-16.833687;-9.6551;-10.791536;-9.770607;-9.550029;-13.736054;-7.362137;-17.71929;-11.213217;-17.124361;-8.190918;-7.8382564;-7.263755;-9.426566;-7.7557597;-8.347221;-6.1318545;-7.0615053;-7.269133;-11.075074;-9.673498;-4.7863855;-8.374717;-5.960542;-10.088196;-9.363567;-9.765425;-6.5527925;-8.628301;-9.792571;-6.326951;-10.6796465;-11.745201;-11.948683;-11.485164;-13.377191;4.73972;
-7.0419965;-6.4160204;-1.2876663;-5.602146;-6.962409;-4.714952;-4.2390647;-4.2301393;-11.301073;-10.779125;-3.3976073;-1.3240274;-2.6818113;-9.628834;-3.269459;-3.5475307;-3.3832276;-8.582641;-4.0576816;-4.214406;-4.3938246;-6.399959;-5.74824;-5.7760572;-6.381896;-5.661737;-4.45691;-2.1816926;-3.198626;1.4839989;-3.2304158;-1.4281812;-3.6163142;-0.78327847;-2.285572;-1.8154795;-2.5775156;-1.2069361;5.4263387;-2.3483586;-1.0921755;-3.4951584;-4.8287387;-9.896529;-0.7825588;-3.6517267;-2.8784907;0.8983283;-4.4063063;0.29358387;-10.206334;-2.1560998;-9.1926155;-3.6511126;-5.3808203;-0.5998738;-6.3812156;-3.5863621;-6.0241365;-2.7806654;-2.8020847;-7.3681927;-6.0887218;-4.591418;-2.6264584;-4.73854;1.5330098;-7.3194466;-5.734804;-4.102785;-3.5365224;-7.074912;-9.443177;-1.1739404;-6.0325193;-7.3398895;-6.629378;-5.4451456;-6.453029;-1.6569875;
-7.6992702;-10.854886;-5.885235;-8.909079;-11.976937;-6.2217617;-10.18798;-6.262786;-13.084264;-13.557492;-5.5928674;-5.8789062;-4.7288647;-12.657009;-9.106704;-8.850951;-9.83042;-10.36212;-8.471462;-8.838366;-12.199334;-9.515906;-11.729326;-11.139451;-10.625398;-8.594656;-8.286209;-4.7815037;-6.2326183;-5.1359777;-7.0621367;-6.2268424;-5.405478;-7.185374;-7.98078;-4.681854;-8.628791;-9.198129;-2.270443;-9.403975;-7.0628715;-8.813259;-6.1209507;-12.483924;-5.7120576;-8.157029;-5.7612004;-6.766733;-10.683563;-6.3321986;-13.518935;-7.169161;-12.569617;-5.646936;-8.763053;-6.5608544;-9.197724;-5.0899024;-10.002959;-7.1814218;-5.5201674;-7.9434032;-9.895158;-10.810836;-5.6158557;-7.4241285;-3.7837207;-9.282127;-8.342622;-7.215757;-4.7702813;-8.759665;-11.249656;-5.749233;-8.93135;-10.432802;-9.899835;-7.41024;-10.981319;5.059434;
